SKU,qty,price
MD01B,75,12.30
SX086,1,14.90
SX086,15,13.45
SX086,25,13.05
SX086,50,12.70
SX086,75,12.30
QD086,1,14.80
QD086,15,13.35
QD086,25,12.95
QD086,50,12.60
QD086,75,12.25
PR114,1,12.6
PR114,15,11.35
PR114,25,11.05
PR114,50,10.75
PR114,75,10.45
SX096,1,14.80
SX096,15,13.35
SX096,25,12.95
SX096,50,12.60
SX096,75,12.25
BG021,1,14.70
BG021,15,13.25
BG021,25,12.90
BG021,50,12.50
BG021,75,12.15
SS25,1,12.5
SS25,15,11.3
SS25,25,11
SS25,50,10.65
SS25,75,10.35
KK966,1,14.70
KK966,15,13.25
KK966,25,12.90
KK966,50,12.50
KK966,75,12.15
HB410,1,14.60
HB410,15,13.15
HB410,25,12.80
HB410,50,12.45
HB410,75,12.05
SF440,1,14.60
SF440,15,13.15
SF440,25,12.80
SF440,50,12.45
SF440,75,12.05
SS200,1,12.45
SS200,15,11.2
SS200,25,10.9
SS200,50,10.6
SS200,75,10.25
RE94A,1,14.60
RE94A,15,13.15
RE94A,25,12.80
RE94A,50,12.45
RE94A,75,12.05
RE21A,1,14.60
RE21A,15,13.15
RE21A,25,12.80
RE21A,50,12.45
RE21A,75,12.05
PW924,1,14.60
PW924,15,13.15
PW924,25,12.80
PW924,50,12.45
PW924,75,12.05
JP003,1,14.50
JP003,15,13.05
JP003,25,12.70
JP003,50,12.35
JP003,75,12.00
SS204,1,12.35
SS204,15,11.1
SS204,25,10.8
SS204,50,10.5
SS204,75,10.2
2923,1,14.50
2923,15,13.05
2923,25,12.70
2923,50,12.35
2923,75,12.00
16050,1,14.50
16050,15,13.05
16050,25,12.70
16050,50,12.35
16050,75,12.00
16070,1,14.50
16070,15,13.05
16070,25,12.70
16070,50,12.35
16070,75,12.00
SX097,1,14.50
SX097,15,13.05
SX097,25,12.70
SX097,50,12.35
SX097,75,12.00
PR755,1,12.25
PR755,15,11.05
PR755,25,10.75
PR755,50,10.45
PR755,75,10.15
BG125,1,14.30
BG125,15,12.90
BG125,25,12.55
BG125,50,12.20
BG125,75,11.80
PR116,1,12.2
PR116,15,11
PR116,25,10.7
PR116,50,10.4
PR116,75,10.05
SS973,1,12.2
SS973,15,11
SS973,25,10.7
SS973,50,10.4
SS973,75,10.05
KK939,1,14.30
KK939,15,12.90
KK939,25,12.55
KK939,50,12.20
KK939,75,11.80
GD44,1,12.1
GD44,15,10.9
GD44,25,10.6
GD44,50,10.3
GD44,75,10
HB400,1,14.20
HB400,15,12.80
HB400,25,12.45
HB400,50,12.10
HB400,75,11.75
PR118,1,12.1
PR118,15,10.9
PR118,25,10.6
PR118,50,10.3
PR118,75,10
KK973,1,14.20
KK973,15,12.80
KK973,25,12.45
KK973,50,12.10
KK973,75,11.75
BA290,1,14.10
BA290,15,12.70
BA290,25,12.35
BA290,50,12.00
BA290,75,11.65
KK755,1,14.10
KK755,15,12.70
KK755,25,12.35
KK755,50,12.00
KK755,75,11.65
KK770,1,14.10
KK770,15,12.70
KK770,25,12.35
KK770,50,12.00
KK770,75,11.65
47101,1,14.10
47101,15,12.70
47101,25,12.35
47101,50,12.00
47101,75,11.65
AC001,1,14.00
AC001,15,12.60
AC001,25,12.25
AC001,50,11.90
AC001,75,11.55
PR162,1,11.85
PR162,15,10.7
PR162,25,10.4
PR162,50,10.1
PR162,75,9.8
PR722,1,11.85
PR722,15,10.7
PR722,25,10.4
PR722,50,10.1
PR722,75,9.8
PR760,1,11.85
PR760,15,10.7
PR760,25,10.4
PR760,50,10.1
PR760,75,9.8
PR762,1,11.85
PR762,15,10.7
PR762,25,10.4
PR762,50,10.1
PR762,75,9.8
PR765,1,11.85
PR765,15,10.7
PR765,25,10.4
PR765,50,10.1
PR765,75,9.8
PR793,1,11.85
PR793,15,10.7
PR793,25,10.4
PR793,50,10.1
PR793,75,9.8
03574,1,13.90
03574,15,12.55
03574,25,12.20
03574,50,11.85
03574,75,11.50
R155J,1,13.90
R155J,15,12.55
R155J,25,12.20
R155J,50,11.85
R155J,75,11.50
1205,1,13.90
1205,15,12.50
1205,25,12.15
1205,50,11.80
1205,75,11.45
SS270,1,11.75
SS270,15,10.6
SS270,25,10.3
SS270,50,10
SS270,75,9.7
SX064,1,13.60
SX064,15,12.25
SX064,25,11.90
SX064,50,11.60
SX064,75,11.25
PR138,1,11.5
PR138,15,10.35
PR138,25,10.1
PR138,50,9.8
PR138,75,9.5
GD044 PLUS,1,11.5
GD044 PLUS,15,10.35
GD044 PLUS,25,10.1
GD044 PLUS,50,9.8
GD044 PLUS,75,9.5
PR171,1,11.5
PR171,15,10.35
PR171,25,10.1
PR171,50,9.8
PR171,75,9.5
UC901,1,13.40
UC901,15,12.05
UC901,25,11.75
UC901,50,11.40
UC901,75,11.05
BA301,1,13.30
BA301,15,12.00
BA301,25,11.65
BA301,50,11.35
BA301,75,11.00
YK015,1,13.30
YK015,15,12.00
YK015,25,11.65
YK015,50,11.35
YK015,75,11.00
BG071,1,13.20
BG071,15,11.90
BG071,25,11.55
BG071,50,11.25
BG071,75,10.90
BG140S,1,13.20
BG140S,15,11.90
BG140S,25,11.55
BG140S,50,11.25
BG140S,75,10.90
BG233,1,13.20
BG233,15,11.90
BG233,25,11.55
BG233,50,11.25
BG233,75,10.90
BG459,1,13.20
BG459,15,11.90
BG459,25,11.55
BG459,50,11.25
BG459,75,10.90
PR612,1,11.25
PR612,15,10.15
PR612,25,9.85
PR612,50,9.6
PR612,75,9.3
PR615,1,11.25
PR615,15,10.15
PR615,25,9.85
PR615,50,9.6
PR615,75,9.3
PR616,1,11.25
PR616,15,10.15
PR616,25,9.85
PR616,50,9.6
PR616,75,9.3
PR177,1,11.25
PR177,15,10.15
PR177,25,9.85
PR177,50,9.6
PR177,75,9.3
PR131,1,11.15
PR131,15,10.05
PR131,25,9.8
PR131,50,9.5
PR131,75,9.25
R227J,1,13.10
R227J,15,11.80
R227J,25,11.50
R227J,50,11.15
R227J,75,10.85
LV242,1,13.10
LV242,15,11.80
LV242,25,11.50
LV242,50,11.15
LV242,75,10.85
QD879,1,13.00
QD879,15,11.70
QD879,25,11.40
QD879,50,11.05
QD879,75,10.75
PR750,1,11.05
PR750,15,9.95
PR750,25,9.7
PR750,50,9.4
PR750,75,9.15
PR740,1,11.05
PR740,15,9.95
PR740,25,9.7
PR740,50,9.4
PR740,75,9.15
SS990,1,11.05
SS990,15,9.95
SS990,25,9.7
SS990,50,9.4
SS990,75,9.15
BG014,1,12.90
BG014,15,11.65
BG014,25,11.30
BG014,50,11.00
BG014,75,10.65
BC629,1,12.90
BC629,15,11.65
BC629,25,11.30
BC629,50,11.00
BC629,75,10.65
1430,1,12.85
1430,15,11.55
1430,25,11.25
1430,50,10.90
1430,75,10.60
1431,1,12.85
1431,15,11.55
1431,25,11.25
1431,50,10.90
1431,75,10.60
SX085,1,12.80
SX085,15,11.55
SX085,25,11.20
SX085,50,10.90
SX085,75,10.60
BG115,1,12.70
BG115,15,11.45
BG115,25,11.15
BG115,50,10.80
BG115,75,10.50
BG542,1,12.70
BG542,15,11.45
BG542,25,11.15
BG542,50,10.80
BG542,75,10.50
BG673,1,12.70
BG673,15,11.45
BG673,25,11.15
BG673,50,10.80
BG673,75,10.50
SX076,1,12.70
SX076,15,11.45
SX076,25,11.15
SX076,50,10.80
SX076,75,10.50
J599B,1,12.70
J599B,15,11.45
J599B,25,11.15
J599B,50,10.80
J599B,75,10.50
SS323,1,10.8
SS323,15,9.75
SS323,25,9.5
SS323,50,9.2
SS323,75,8.95
AC02J,1,12.70
AC02J,15,11.45
AC02J,25,11.15
AC02J,50,10.80
AC02J,75,10.50
AC03J,1,12.70
AC03J,15,11.45
AC03J,25,11.15
AC03J,50,10.80
AC03J,75,10.50
SX065,1,12.70
SX065,15,11.45
SX065,25,11.15
SX065,50,10.80
SX065,75,10.50
PR159,1,10.75
PR159,15,9.65
PR159,25,9.4
PR159,50,9.15
PR159,75,8.85
567,1,12.55
567,15,11.30
567,25,11.00
567,50,10.65
567,75,10.35
569,1,12.55
569,15,11.30
569,25,11.00
569,50,10.65
569,75,10.35
JC040 PLUS,1,12.50
JC040 PLUS,15,11.25
JC040 PLUS,25,10.95
JC040 PLUS,50,10.65
JC040 PLUS,75,10.35
B125J,1,12.40
B125J,15,11.20
B125J,25,10.85
B125J,50,10.55
B125J,75,10.25
BG250,1,12.40
BG250,15,11.20
BG250,25,10.85
BG250,50,10.55
BG250,75,10.25
B301B,1,12.40
B301B,15,11.20
B301B,25,10.85
B301B,50,10.55
B301B,75,10.25
J539B,1,12.40
J539B,15,11.20
J539B,25,10.85
J539B,50,10.55
J539B,75,10.25
PW167,1,12.40
PW167,15,11.20
PW167,25,10.85
PW167,50,10.55
PW167,75,10.25
BC628,1,12.30
BC628,15,11.10
BC628,25,10.80
BC628,50,10.50
BC628,75,10.15
BC035,1,12.30
BC035,15,11.10
BC035,25,10.80
BC035,50,10.50
BC035,75,10.15
PR102,1,10.4
PR102,15,9.35
PR102,25,9.1
PR102,50,8.85
PR102,75,8.6
LW40T,1,12.20
LW40T,15,11.00
LW40T,25,10.70
LW40T,50,10.40
LW40T,75,10.10
571,1,12.15
571,15,10.95
571,25,10.65
571,50,10.35
571,75,10.05
573,1,12.15
573,15,10.95
573,25,10.65
573,50,10.35
573,75,10.05
SX092,1,12.10
SX092,15,10.90
SX092,25,10.60
SX092,50,10.30
SX092,75,10.00
BG143,1,12.00
BG143,15,10.80
BG143,25,10.50
BG143,50,10.20
BG143,75,9.90
BG153,1,12.00
BG153,15,10.80
BG153,25,10.50
BG153,50,10.20
BG153,75,9.90
BG842,1,12.00
BG842,15,10.80
BG842,25,10.50
BG842,50,10.20
BG842,75,9.90
BG960,1,12.00
BG960,15,10.80
BG960,25,10.50
BG960,50,10.20
BG960,75,9.90
PR158,1,10.15
PR158,15,9.15
PR158,25,8.9
PR158,50,8.65
PR158,75,8.4
BG755,1,11.90
BG755,15,10.75
BG755,25,10.45
BG755,50,10.15
BG755,75,9.85
H101,1,11.90
H101,15,10.75
H101,25,10.45
H101,50,10.15
H101,75,9.85
HB102,1,11.90
HB102,15,10.75
HB102,25,10.45
HB102,50,10.15
HB102,75,9.85
SM240,1,11.90
SM240,15,10.75
SM240,25,10.45
SM240,50,10.15
SM240,75,9.85
SX014,1,11.90
SX014,15,10.75
SX014,25,10.45
SX014,50,10.15
SX014,75,9.85
SX095,1,11.90
SX095,15,10.75
SX095,25,10.45
SX095,50,10.15
SX095,75,9.85
11310,1,11.85
11310,15,10.65
11310,25,10.35
11310,50,10.05
11310,75,9.80
11362,1,11.85
11362,15,10.65
11362,25,10.35
11362,50,10.05
11362,75,9.80
GD43,1,10.05
GD43,15,9.1
GD43,25,8.8
GD43,50,8.55
GD43,75,8.3
SX094,1,11.70
SX094,15,10.55
SX094,25,10.25
SX094,50,9.95
SX094,75,9.70
SS320,1,9.9
SS320,15,8.9
SS320,25,8.65
SS320,50,8.45
SS320,75,8.2
SX016,1,11.60
SX016,15,10.45
SX016,25,10.15
SX016,50,9.90
SX016,75,9.60
PR154,1,9.8
PR154,15,8.8
PR154,25,8.6
PR154,50,8.35
PR154,75,8.1
PR174,1,9.7
PR174,15,8.8
PR174,25,8.5
PR174,50,8.25
PR174,75,8.05
01618,1,11.40
01618,15,10.25
01618,25,9.95
01618,50,9.70
01618,75,9.40
BG940,1,11.30
BG940,15,10.20
BG940,25,9.90
BG940,50,9.65
BG940,75,9.35
AC01J,1,11.30
AC01J,15,10.20
AC01J,25,9.90
AC01J,50,9.65
AC01J,75,9.35
RX301,1,11.30
RX301,15,10.20
RX301,25,9.90
RX301,50,9.65
RX301,75,9.35
SS201,1,9.65
SS201,15,8.7
SS201,25,8.45
SS201,50,8.25
SS201,75,7.95
SC020,1,11.30
SC020,15,10.20
SC020,25,9.90
SC020,50,9.65
SC020,75,9.35
SC20,1,11.30
SC20,15,10.20
SC20,25,9.90
SC20,50,9.65
SC20,75,9.35
YK002 PLUS,1,11.30
YK002 PLUS,15,10.20
YK002 PLUS,25,9.90
YK002 PLUS,50,9.65
YK002 PLUS,75,9.35
EA021,1,11.30
EA021,15,10.20
EA021,25,9.90
EA021,50,9.65
EA021,75,9.35
SX019,1,11.30
SX019,15,10.20
SX019,25,9.90
SX019,50,9.65
SX019,75,9.35
SX077,1,11.30
SX077,15,10.20
SX077,25,9.90
SX077,50,9.65
SX077,75,9.35
SX084,1,11.30
SX084,15,10.20
SX084,25,9.90
SX084,50,9.65
SX084,75,9.35
CV300,1,11.20
CV300,15,10.10
CV300,25,9.80
CV300,50,9.55
CV300,75,9.25
SX051,1,11.20
SX051,15,10.10
SX051,25,9.80
SX051,50,9.55
SX051,75,9.25
PR167,1,9.45
PR167,15,8.5
PR167,25,8.3
PR167,50,8.05
PR167,75,7.85
32000,1,11.05
32000,15,9.95
32000,25,9.70
32000,50,9.40
32000,75,9.15
32300,1,11.05
32300,15,9.95
32300,25,9.70
32300,50,9.40
32300,75,9.15
GD044RW,1,9.35
GD044RW,15,8.45
GD044RW,25,8.25
GD044RW,50,7.95
GD044RW,75,7.75
SS255,1,9.35
SS255,15,8.45
SS255,25,8.25
SS255,50,7.95
SS255,75,7.75
1179,1,10.95
1179,15,9.85
1179,25,9.60
1179,50,9.30
1179,75,9.05
1180,1,10.95
1180,15,9.85
1180,25,9.60
1180,50,9.30
1180,75,9.05
UX5,1,10.95
UX5,15,9.85
UX5,25,9.60
UX5,50,9.30
UX5,75,9.05
YK007,1,10.90
YK007,15,9.85
YK007,25,9.55
YK007,50,9.30
YK007,75,9.00
KK406,1,10.80
KK406,15,9.75
KK406,25,9.45
KK406,50,9.20
KK406,75,8.95
SX063,1,10.70
SX063,15,9.65
SX063,25,9.40
SX063,50,9.10
SX063,75,8.85
82000,1,10.70
82000,15,9.60
82000,25,9.35
82000,50,9.10
82000,75,8.80
PR150,1,9.05
PR150,15,8.15
PR150,25,7.95
PR150,50,7.7
PR150,75,7.45
03569,1,10.60
03569,15,9.55
03569,25,9.30
03569,50,9.05
03569,75,8.75
PR705,1,9.05
PR705,15,8.15
PR705,25,7.95
PR705,50,7.7
PR705,75,7.45
PR710,1,9.05
PR710,15,8.15
PR710,25,7.95
PR710,50,7.7
PR710,75,7.45
RE92A,1,10.60
RE92A,15,9.55
RE92A,25,9.30
RE92A,50,9.05
RE92A,75,8.75
SM241,1,10.60
SM241,15,9.55
SM241,25,9.30
SM241,50,9.05
SM241,75,8.75
1168,1,10.55
1168,15,9.50
1168,25,9.25
1168,50,9.00
1168,75,8.70
1428,1,10.55
1428,15,9.50
1428,25,9.25
1428,50,8.95
1428,75,8.70
1429,1,10.55
1429,15,9.50
1429,25,9.25
1429,50,8.95
1429,75,8.70
WM364,1,10.50
WM364,15,9.45
WM364,25,9.20
WM364,50,8.95
WM364,75,8.70
BG053,1,10.50
BG053,15,9.45
BG053,25,9.20
BG053,50,8.95
BG053,75,8.70
SS212,1,8.95
SS212,15,8.05
SS212,25,7.85
SS212,50,7.65
SS212,75,7.4
SS402,1,8.95
SS402,15,8.05
SS402,25,7.85
SS402,50,7.65
SS402,75,7.4
RE37J,1,10.50
RE37J,15,9.45
RE37J,25,9.20
RE37J,50,8.95
RE37J,75,8.70
BC436,1,10.50
BC436,15,9.45
BC436,25,9.20
BC436,50,8.95
BC436,75,8.70
PR799,1,13.6
PR799,15,12.75
PR799,25,11.9
PR799,50,11.05
PR799,75,10.2
GD38,1,8.85
GD38,15,8
GD38,25,7.75
GD38,50,7.55
GD38,75,7.35
JC040,1,10.40
JC040,15,9.40
JC040,25,9.10
JC040,50,8.85
JC040,75,8.60
GD56B,1,8.85
GD56B,15,8
GD56B,25,7.75
GD56B,50,7.55
GD56B,75,7.35
SS271,1,8.85
SS271,15,8
SS271,25,7.75
SS271,50,7.55
SS271,75,7.35
BC050,1,10.40
BC050,15,9.40
BC050,25,9.10
BC050,50,8.85
BC050,75,8.60
SS032 PLUS,1,8.85
SS032 PLUS,15,8
SS032 PLUS,25,7.75
SS032 PLUS,50,7.55
SS032 PLUS,75,7.35
BC415,1,10.30
BC415,15,9.30
BC415,25,9.05
BC415,50,8.80
BC415,75,8.50
SM236,1,10.30
SM236,15,9.30
SM236,25,9.05
SM236,50,8.80
SM236,75,8.50
88010,1,10.15
88010,15,9.15
88010,25,8.90
88010,50,8.65
88010,75,8.40
BG044,1,10.10
BG044,15,9.10
BG044,25,8.85
BG044,50,8.60
BG044,75,8.35
BG142,1,10.10
BG142,15,9.10
BG142,25,8.85
BG142,50,8.60
BG142,75,8.35
BC458,1,10.10
BC458,15,9.10
BC458,25,8.85
BC458,50,8.60
BC458,75,8.35
BC486,1,10.10
BC486,15,9.10
BC486,25,8.85
BC486,50,8.60
BC486,75,8.35
11420 PLUS,1,10.05
11420 PLUS,15,9.05
11420 PLUS,25,8.80
11420 PLUS,50,8.55
11420 PLUS,75,8.30
BG016,1,12.50
BG016,25,11.25
BG016,50,10.00
BG016,100,9.25
BG016,250,8.75
BG151,1,12.50
BG151,25,11.25
BG151,50,10.00
BG151,100,9.25
BG151,250,8.75
UX4,1,12.50
UX4,25,11.25
UX4,50,10.00
UX4,100,9.25
UX4,250,8.75
BC437,1,12.50
BC437,25,11.25
BC437,50,10.00
BC437,100,9.25
BC437,250,8.75
BC487,1,12.50
BC487,25,11.25
BC487,50,10.00
BC487,100,9.25
BC487,250,8.75
J108M,1,12.50
J108M,25,11.25
J108M,50,10.00
J108M,100,9.25
J108M,250,8.75
SX079,1,12.50
SX079,25,11.25
SX079,50,10.00
SX079,100,9.25
SX079,250,8.75
11377,1,12.40
11377,25,11.20
11377,50,9.95
11377,100,9.20
11377,250,8.70
PR151,1,10.55
PR151,25,9.5
PR151,50,8.45
PR151,100,7.85
PR151,250,7.4
BG331,1,12.40
BG331,25,11.15
BG331,50,9.90
BG331,100,9.20
BG331,250,8.70
QD026,1,12.40
QD026,25,11.15
QD026,50,9.90
QD026,100,9.20
QD026,250,8.70
QD027,1,12.40
QD027,25,11.15
QD027,50,9.90
QD027,100,9.20
QD027,250,8.70
QD085,1,12.40
QD085,25,11.15
QD085,50,9.90
QD085,100,9.20
QD085,250,8.70
QD457,1,12.40
QD457,25,11.15
QD457,50,9.90
QD457,100,9.20
QD457,250,8.70
RX101 PLUS,1,12.40
RX101 PLUS,25,11.15
RX101 PLUS,50,9.90
RX101 PLUS,100,9.20
RX101 PLUS,250,8.70
BC054,1,12.40
BC054,25,11.15
BC054,50,9.90
BC054,100,9.20
BC054,250,8.70
YK002,1,12.40
YK002,25,11.15
YK002,50,9.90
YK002,100,9.20
YK002,250,8.70
R211A,1,12.40
R211A,25,11.15
R211A,50,9.90
R211A,100,9.20
R211A,250,8.70
SM271,1,12.40
SM271,25,11.15
SM271,50,9.90
SM271,100,9.20
SM271,250,8.70
SX090,1,12.40
SX090,25,11.15
SX090,50,9.90
SX090,100,9.20
SX090,250,8.70
PR649,1,10.35
PR649,25,9.35
PR649,50,8.25
PR649,100,7.65
PR649,250,7.25
QD012,1,12.00
QD012,25,10.80
QD012,50,9.60
QD012,100,8.90
QD012,250,8.40
BC060,1,12.00
BC060,25,10.80
BC060,50,9.60
BC060,100,8.90
BC060,250,8.40
BZ011,1,12.00
BZ011,25,10.80
BZ011,50,9.60
BZ011,100,8.90
BZ011,250,8.40
BZ02S,1,12.00
BZ02S,25,10.80
BZ02S,50,9.60
BZ02S,100,8.90
BZ02S,250,8.40
SX021,1,12.00
SX021,25,10.80
SX021,50,9.60
SX021,100,8.90
SX021,250,8.40
SX060,1,11.90
SX060,25,10.70
SX060,50,9.50
SX060,100,8.80
SX060,250,8.35
SX075,1,11.90
SX075,25,10.70
SX075,50,9.50
SX075,100,8.80
SX075,250,8.35
PR115,1,10.15
PR115,25,9.1
PR115,50,8.1
PR115,100,7.5
PR115,250,7.1
J108F,1,11.90
J108F,25,10.70
J108F,50,9.50
J108F,100,8.80
J108F,250,8.35
11346,1,11.85
11346,25,10.65
11346,50,9.50
11346,100,8.80
11346,250,8.30
11347,1,11.85
11347,25,10.65
11347,50,9.50
11347,100,8.80
11347,250,8.30
PR155,1,10
PR155,25,9.05
PR155,50,8
PR155,100,7.4
PR155,250,7.05
GD019,1,9.95
GD019,25,8.95
GD019,50,7.95
GD019,100,7.4
GD019,250,6.95
PR149,1,9.7
PR149,25,8.75
PR149,50,7.75
PR149,100,7.2
PR149,250,6.8
QD023,1,11.40
QD023,25,10.25
QD023,50,9.10
QD023,100,8.45
QD023,250,8.00
QD076,1,11.40
QD076,25,10.25
QD076,50,9.10
QD076,100,8.45
QD076,250,8.00
PR700,1,9.7
PR700,25,8.75
PR700,50,7.75
PR700,100,7.2
PR700,250,6.8
17040,1,11.40
17040,25,10.25
17040,50,9.10
17040,100,8.45
17040,250,8.00
17050,1,11.40
17050,25,10.25
17050,50,9.10
17050,100,8.45
17050,250,8.00
17060,1,11.40
17060,25,10.25
17060,50,9.10
17060,100,8.45
17060,250,8.00
17070,1,11.40
17070,25,10.25
17070,50,9.10
17070,100,8.45
17070,250,8.00
SM016,1,11.40
SM016,25,10.25
SM016,50,9.10
SM016,100,8.45
SM016,250,8.00
BG068,1,11.25
BG068,25,10.15
BG068,50,9.00
BG068,100,8.35
BG068,250,7.90
PR658,1,9.6
PR658,25,8.65
PR658,50,7.65
PR658,100,7.1
PR658,250,6.75
SX036,1,11.25
SX036,25,10.15
SX036,50,9.00
SX036,100,8.35
SX036,250,7.90
SX052,1,11.25
SX052,25,10.15
SX052,50,9.00
SX052,100,8.35
SX052,250,7.90
SX081,1,11.25
SX081,25,10.15
SX081,50,9.00
SX081,100,8.35
SX081,250,7.90
88020,1,11.15
88020,25,10.05
88020,50,8.95
88020,100,8.30
88020,250,7.85
SS417,1,9.5
SS417,25,8.55
SS417,50,7.6
SS417,100,7.05
SS417,250,6.65
SS013,1,9.5
SS013,25,8.55
SS013,50,7.6
SS013,100,7.05
SS013,250,6.65
BC480,1,11.00
BC480,25,9.90
BC480,50,8.80
BC480,100,8.15
BC480,250,7.70
SS044 PLUS,1,9.35
SS044 PLUS,25,8.45
SS044 PLUS,50,7.5
SS044 PLUS,100,6.95
SS044 PLUS,250,6.55
SX020,1,11.00
SX020,25,9.90
SX020,50,8.80
SX020,100,8.15
SX020,250,7.70
SX080,1,11.00
SX080,25,9.90
SX080,50,8.80
SX080,100,8.15
SX080,250,7.70
BG730,1,10.90
BG730,25,9.80
BG730,50,8.70
BG730,100,8.05
BG730,250,7.65
B111B,1,10.90
B111B,25,9.80
B111B,50,8.70
B111B,100,8.05
B111B,250,7.65
PR797,1,9.15
PR797,25,8.25
PR797,50,7.35
PR797,100,6.8
PR797,250,6.45
JC001 PLUS,1,10.75
JC001 PLUS,25,9.70
JC001 PLUS,50,8.60
JC001 PLUS,100,8.00
JC001 PLUS,250,7.55
PR653,1,9.1
PR653,25,8.2
PR653,50,7.25
PR653,100,6.75
PR653,250,6.35
BG047,1,10.50
BG047,25,9.45
BG047,50,8.40
BG047,100,7.80
BG047,250,7.35
QD051,1,10.40
QD051,25,9.35
QD051,50,8.30
QD051,100,7.70
QD051,250,7.30
GD017,1,8.75
GD017,25,7.9
GD017,50,7
GD017,100,6.5
GD017,250,6.15
GD018,1,8.75
GD018,25,7.9
GD018,50,7
GD018,100,6.5
GD018,250,6.15
BC459,1,10.25
BC459,25,9.25
BC459,50,8.20
BC459,100,7.60
BC459,250,7.20
03566,1,10.10
03566,25,9.10
03566,50,8.10
03566,100,7.50
03566,250,7.10
03575,1,10.10
03575,25,9.10
03575,50,8.10
03575,100,7.50
03575,250,7.10
PR648,1,8.5
PR648,25,7.65
PR648,50,6.8
PR648,100,6.3
PR648,250,5.95
B120F,1,10.00
B120F,25,9.00
B120F,50,8.00
B120F,100,7.40
B120F,250,7.00
BA120,1,10.00
BA120,25,9.00
BA120,50,8.00
BA120,100,7.40
BA120,250,7.00
GD002 PLUS,1,8.5
GD002 PLUS,25,7.65
GD002 PLUS,50,6.8
GD002 PLUS,100,6.3
GD002 PLUS,250,5.95
SX001,1,10.00
SX001,25,9.00
SX001,50,8.00
SX001,100,7.40
SX001,250,7.00
SX082,1,10.00
SX082,25,9.00
SX082,50,8.00
SX082,100,7.40
SX082,250,7.00
BG030,1,9.90
BG030,25,8.90
BG030,50,7.90
BG030,100,7.35
BG030,250,6.95
BG144,1,9.90
BG144,25,8.90
BG144,50,7.90
BG144,100,7.35
BG144,250,6.95
BG642,1,9.90
BG642,25,8.90
BG642,50,7.90
BG642,100,7.35
BG642,250,6.95
BG721,1,9.90
BG721,25,8.90
BG721,50,7.90
BG721,100,7.35
BG721,250,6.95
RX05F,1,9.90
RX05F,25,8.90
RX05F,50,7.90
RX05F,100,7.35
RX05F,250,6.95
RX105,1,9.90
RX105,25,8.90
RX105,50,7.90
RX105,100,7.35
RX105,250,6.95
UX3,1,9.90
UX3,25,8.90
UX3,50,7.90
UX3,100,7.35
UX3,250,6.95
BC412,1,9.90
BC412,25,8.90
BC412,50,7.90
BC412,100,7.35
BC412,250,6.95
YP013,1,9.90
YP013,25,8.90
YP013,50,7.90
YP013,100,7.35
YP013,250,6.95
LW25T,1,9.90
LW25T,25,8.90
LW25T,50,7.90
LW25T,100,7.35
LW25T,250,6.95
SM121,1,9.90
SM121,25,8.90
SM121,50,7.90
SM121,100,7.35
SM121,250,6.95
72600,1,9.80
72600,25,8.85
72600,50,7.85
72600,100,7.30
72600,250,6.90
BG067,1,9.75
BG067,25,8.80
BG067,50,7.80
BG067,100,7.25
BG067,250,6.85
QD435,1,9.75
QD435,25,8.80
QD435,50,7.80
QD435,100,7.25
QD435,250,6.85
GD040,1,8.3
GD040,25,7.5
GD040,50,6.65
GD040,100,6.2
GD040,250,5.85
R210A,1,9.75
R210A,25,8.80
R210A,50,7.80
R210A,100,7.25
R210A,250,6.85
SC010,1,9.75
SC010,25,8.80
SC010,50,7.80
SC010,100,7.25
SC010,250,6.85
SC10,1,9.75
SC10,25,8.80
SC10,50,7.80
SC10,100,7.25
SC10,250,6.85
YK016,1,9.75
YK016,25,8.80
YK016,50,7.80
YK016,100,7.25
YK016,250,6.85
BZ002,1,9.75
BZ002,25,8.80
BZ002,50,7.80
BZ002,100,7.25
BZ002,250,6.85
71400,1,9.75
71400,25,8.80
71400,50,7.80
71400,100,7.20
71400,250,6.85
11338,1,9.70
11338,25,8.75
11338,50,7.80
11338,100,7.20
11338,250,6.80
1203,1,9.60
1203,25,8.65
1203,50,7.70
1203,100,7.15
1203,250,6.75
BG110,1,9.50
BG110,25,8.55
BG110,50,7.60
BG110,100,7.05
BG110,250,6.65
BG723,1,9.50
BG723,25,8.55
BG723,50,7.60
BG723,100,7.05
BG723,250,6.65
SX062,1,9.50
SX062,25,8.55
SX062,50,7.60
SX062,100,7.05
SX062,250,6.65
BA119,1,9.50
BA119,25,8.55
BA119,50,7.60
BA119,100,7.05
BA119,250,6.65
BA119F,1,9.50
BA119F,25,8.55
BA119F,50,7.60
BA119F,100,7.05
BA119F,250,6.65
SX015,1,9.50
SX015,25,8.55
SX015,50,7.60
SX015,100,7.05
SX015,250,6.65
BG150,1,9.40
BG150,25,8.45
BG150,50,7.50
BG150,100,6.95
BG150,250,6.60
YK006,1,9.40
YK006,25,8.45
YK006,50,7.50
YK006,100,6.95
YK006,250,6.60
BA118,1,9.40
BA118,25,8.45
BA118,50,7.50
BA118,100,6.95
BA118,250,6.60
BA118F,1,9.40
BA118F,25,8.45
BA118F,50,7.50
BA118F,100,6.95
BA118F,250,6.60
JC03J,1,9.40
JC03J,25,8.45
JC03J,50,7.50
JC03J,100,6.95
JC03J,250,6.60
SS032,1,8
SS032,25,7.2
SS032,50,6.4
SS032,100,5.95
SS032,250,5.65
